class,cap-shape,cap-surface,cap-color,bruises,odor,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,has_odor
p,f,y,y,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,g,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,v,p,1
e,f,y,n,t,n,c,b,p,t,b,s,s,w,p,w,o,p,k,y,d,0
p,x,y,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,g,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,p,1
p,x,y,g,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,d,1
e,f,f,c,f,n,w,n,w,e,b,s,f,w,n,w,o,e,w,v,l,0
p,f,y,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,p,1
p,f,f,y,f,n,c,n,w,e,missing,k,y,w,y,w,o,e,w,v,d,0
p,f,f,y,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,p,1
p,x,s,g,t,f,c,b,p,t,b,f,s,w,w,w,o,p,h,v,g,1
e,f,s,n,t,n,c,b,e,e,missing,s,s,w,w,w,t,e,w,c,w,0
p,x,y,n,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
p,x,s,g,f,c,w,n,u,e,b,s,s,w,w,w,o,p,k,v,d,1
p,x,f,y,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,v,g,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,g,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,d,1
p,f,f,y,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,p,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,y,p,1
p,f,y,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,d,1
e,x,s,b,t,n,c,b,w,e,missing,s,s,e,w,w,t,e,w,c,w,0
p,f,f,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,d,1
p,x,y,n,f,s,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,l,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,g,1
p,x,y,y,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,g,1
p,f,f,g,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,p,1
p,x,y,g,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,v,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,g,1
e,x,y,u,f,n,c,n,h,e,missing,s,f,w,w,w,o,f,h,v,d,0
e,f,y,b,t,n,c,b,e,e,missing,s,s,e,e,w,t,e,w,c,w,0
p,f,y,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,p,1
p,x,y,g,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,g,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,g,1
p,f,f,g,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g,1
p,f,y,g,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,v,g,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g,1
p,f,f,y,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,v,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,d,1
p,f,y,y,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,g,1
p,f,y,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,g,1
p,f,f,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,g,1
p,f,s,b,t,f,c,b,w,t,b,s,f,w,w,w,o,p,h,v,g,1
p,f,s,w,t,n,c,b,g,e,b,s,s,w,w,w,t,p,r,v,m,0
p,x,y,y,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,d,1
e,f,f,g,t,n,c,b,u,t,b,s,s,g,g,w,o,p,n,v,d,0
e,x,y,u,f,n,c,n,u,e,missing,s,f,w,w,w,o,f,h,v,d,0
p,x,y,g,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,p,1
p,f,y,g,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,y,g,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,p,1
e,f,f,e,t,n,c,b,w,t,b,s,s,w,g,w,o,p,n,v,d,0
p,x,y,y,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p,1
p,f,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,p,1
p,f,f,g,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,g,1
p,f,y,g,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,v,p,1
p,x,y,g,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,p,1
p,x,f,w,f,c,c,n,g,e,b,s,s,w,w,w,o,p,n,v,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d,1
p,x,f,y,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,g,1
p,f,y,g,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g,1
p,f,y,y,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,g,1
p,f,f,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,d,1
p,x,f,y,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g,1
p,f,y,g,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,g,1
p,f,f,g,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,d,1
p,f,f,g,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,g,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,d,1
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g,1
p,x,y,n,f,y,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,d,1
e,f,y,b,t,n,c,b,w,e,missing,s,s,w,w,w,t,e,w,c,w,0
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,p,1
p,f,f,y,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,g,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,g,1
p,f,f,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,g,1
p,f,y,g,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,d,1
p,f,f,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,p,1
p,x,f,g,f,c,c,n,u,e,b,s,s,w,w,w,o,p,k,s,d,1
p,f,s,b,t,f,c,b,w,t,b,f,f,w,w,w,o,p,h,v,g,1
e,f,f,e,t,n,c,b,w,t,b,s,s,g,w,w,o,p,k,v,d,0
p,x,y,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p,1
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,g,1
e,f,f,g,t,n,c,b,u,t,b,s,s,p,w,w,o,p,k,v,d,0
p,x,y,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,p,1
p,f,f,y,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,g,1
p,f,s,w,t,f,c,b,w,t,b,s,f,w,w,w,o,p,h,s,u,1
p,x,y,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,g,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,p,1
p,x,y,g,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,d,1
e,f,y,u,f,n,c,n,h,e,missing,s,f,w,w,w,o,f,h,v,d,0
p,f,f,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,y,g,1
p,f,f,g,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,g,1
e,f,y,n,t,n,c,b,n,t,b,s,s,p,p,w,o,p,n,y,d,0
p,x,f,y,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,v,p,1
p,f,f,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,v,g,1
p,x,s,w,t,f,c,b,h,t,b,f,f,w,w,w,o,p,h,s,u,1
e,f,y,e,t,n,c,b,w,e,missing,s,s,w,w,w,t,e,w,c,w,0
e,x,y,u,f,n,c,n,w,e,missing,s,f,w,w,w,o,f,h,y,d,0
p,x,y,y,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,d,1
p,x,f,y,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,g,1
p,f,f,y,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,p,1
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,p,1
e,f,s,p,t,n,c,b,w,e,missing,s,s,w,e,w,t,e,w,c,w,0
p,f,f,g,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,p,1
p,x,y,y,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,p,1
p,x,y,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,g,1
p,x,f,y,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,y,g,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,d,1
p,f,y,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,p,1
p,x,y,g,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,g,1
p,f,f,g,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,g,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,p,1
e,f,y,n,t,n,c,b,n,t,b,s,s,w,g,w,o,p,n,y,d,0
p,f,f,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,d,1
p,x,y,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,p,1
p,x,s,g,t,f,c,b,h,t,b,f,f,w,w,w,o,p,h,s,g,1
p,f,y,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,p,1
p,x,y,y,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,p,1
p,x,f,w,f,c,c,n,g,e,b,s,s,w,w,w,o,p,k,s,d,1
p,x,f,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,d,1
p,f,s,b,t,f,c,b,h,t,b,f,s,w,w,w,o,p,h,s,u,1
p,x,y,y,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,g,1
p,f,s,p,t,n,c,b,w,e,b,s,s,w,w,w,t,p,r,v,g,0
p,f,s,b,t,f,c,b,p,t,b,f,f,w,w,w,o,p,h,v,u,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,g,1
p,f,f,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,v,p,1
e,f,y,u,f,n,c,n,u,e,missing,s,f,w,w,w,o,f,h,v,d,0
p,x,f,y,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,g,1
e,f,f,e,t,n,c,b,w,t,b,s,s,g,w,w,o,p,n,v,d,0
p,f,f,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,g,1
p,x,y,n,f,f,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,l,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,v,p,1
p,x,y,g,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,g,1
p,f,y,g,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,v,p,1
p,f,y,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,g,1
e,f,y,n,t,n,c,b,n,t,b,s,s,p,w,w,o,p,n,y,d,0
p,x,y,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,v,g,1
e,f,f,e,t,n,c,b,w,t,b,s,s,w,w,w,o,p,k,y,d,0
p,x,f,y,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,p,1
p,f,y,g,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,p,1
p,f,y,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,p,1
p,f,f,y,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,p,1
p,f,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,d,1
p,x,f,p,f,c,w,n,p,e,b,s,s,w,w,w,o,p,k,s,d,1
p,f,f,y,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g,1
p,x,y,g,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,d,1
p,f,y,y,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,p,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,g,1
p,x,y,y,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,f,y,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,d,1
p,x,y,y,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,g,1
p,x,f,y,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,p,1
p,f,f,g,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g,1
p,x,y,g,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,y,g,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,p,1
p,x,y,y,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,p,1
p,x,f,y,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,v,d,1
p,f,y,g,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,y,d,1
p,f,f,g,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,p,1
e,x,s,p,t,n,c,b,e,e,missing,s,s,w,w,w,t,e,w,c,w,0
p,f,f,y,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,d,1
p,x,s,p,f,c,w,n,g,e,b,s,s,w,w,w,o,p,k,v,d,1
p,x,f,y,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,g,1
p,f,f,g,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,p,1
p,x,f,y,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,g,1
e,f,f,e,t,n,c,b,p,t,b,s,s,p,p,w,o,p,n,y,d,0
p,x,y,y,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,d,1
p,x,f,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g,1
p,f,y,g,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,g,1
p,f,f,y,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g,1
